file,category,start_frame,end_frame,label
DS2_ff_02,ADL,1022,1031,0
DS2_ff_02,ADL,1074,1083,0
DS2_ff_02,Fall,1204,1213,1
DS2_ff_02,Fall,1206,1215,1
DS2_ff_02,Fall,1208,1217,1
DS2_ff_02,Fall,1210,1219,1
DS2_ff_02,Fall,1212,1221,1
DS2_ff_02,Fall,1214,1223,1
DS2_ff_02,Fall,1216,1225,1
DS2_ff_02,Fall,1218,1227,1
DS2_ff_02,Fall,1220,1229,1
DS2_ff_02,Fall,1222,1231,1
DS2_ff_02,Fall,1224,1233,1
DS2_ff_02,Fall,1226,1235,1
DS2_ff_02,Fall,1228,1237,1
DS2_ff_02,Fall,1230,1239,1
DS2_ff_02,Fall,1232,1241,1
DS2_ff_02,ADL,1356,1365,0
DS2_ff_02,ADL,1438,1447,0
DS2_ff_02,ADL,1452,1461,0
DS2_ff_02,Fall,1466,1475,1
DS2_ff_02,Fall,1468,1477,1
DS2_ff_02,Fall,1470,1479,1
DS2_ff_02,Fall,1472,1481,1
DS2_ff_02,Fall,1474,1483,1
DS2_ff_02,Fall,1476,1485,1
DS2_ff_02,Fall,1478,1487,1
DS2_ff_02,Fall,1480,1489,1
DS2_ff_02,Fall,1482,1491,1
DS2_ff_02,Fall,1484,1493,1
DS2_ff_02,Fall,1486,1495,1
DS2_ff_02,Fall,1488,1497,1
DS2_ff_02,Fall,1490,1499,1
DS2_ff_02,Fall,1492,1501,1
DS2_ff_02,Fall,1494,1503,1
DS2_ff_02,ADL,1542,1551,0
DS2_ff_02,ADL,1550,1559,0
DS2_ff_02,ADL,1558,1567,0
DS2_ff_02,ADL,1598,1607,0
DS2_ff_02,ADL,1664,1673,0
DS2_ff_02,ADL,1772,1781,0
DS2_ff_02,ADL,1804,1813,0
DS2_ff_03,ADL,8,17,0
DS2_ff_03,ADL,30,39,0
DS2_ff_03,ADL,130,139,0
DS2_ff_03,Fall,198,207,1
DS2_ff_03,Fall,200,209,1
DS2_ff_03,Fall,202,211,1
DS2_ff_03,Fall,204,213,1
DS2_ff_03,Fall,206,215,1
DS2_ff_03,Fall,208,217,1
DS2_ff_03,Fall,210,219,1
DS2_ff_03,Fall,212,221,1
DS2_ff_03,Fall,214,223,1
DS2_ff_03,Fall,216,225,1
DS2_ff_03,Fall,218,227,1
DS2_ff_03,Fall,220,229,1
DS2_ff_03,Fall,222,231,1
DS2_ff_03,Fall,224,233,1
DS2_ff_03,Fall,226,235,1
DS2_ff_03,ADL,280,289,0
DS2_ff_03,ADL,298,307,0
DS2_ff_03,ADL,324,333,0
DS2_ff_03,ADL,368,377,0
DS2_ff_03,ADL,390,399,0
DS2_ff_03,ADL,400,409,0
DS2_ff_03,ADL,422,431,0
DS2_ff_03,ADL,458,467,0
DS2_ff_03,ADL,470,479,0
DS2_ff_03,Fall,562,571,1
DS2_ff_03,Fall,564,573,1
DS2_ff_03,Fall,566,575,1
DS2_ff_03,Fall,568,577,1
DS2_ff_03,Fall,570,579,1
DS2_ff_03,Fall,572,581,1
DS2_ff_03,Fall,574,583,1
DS2_ff_03,Fall,576,585,1
DS2_ff_03,Fall,578,587,1
DS2_ff_03,Fall,580,589,1
DS2_ff_03,Fall,582,591,1
DS2_ff_03,Fall,584,593,1
DS2_ff_03,Fall,586,595,1
DS2_ff_03,Fall,588,597,1
DS2_ff_03,Fall,590,599,1
DS2_ff_03,ADL,634,643,0
DS2_ff_03,ADL,642,651,0
DS2_ff_03,ADL,728,737,0
DS2_ff_03,ADL,810,819,0
DS2_ff_03,Fall,850,859,1
DS2_ff_03,Fall,852,861,1
DS2_ff_03,Fall,854,863,1
DS2_ff_03,Fall,856,865,1
DS2_ff_03,Fall,858,867,1
DS2_ff_03,Fall,860,869,1
DS2_ff_03,Fall,862,871,1
DS2_ff_03,Fall,864,873,1
DS2_ff_03,Fall,866,875,1
DS2_ff_03,Fall,868,877,1
DS2_ff_03,Fall,870,879,1
DS2_ff_03,Fall,872,881,1
DS2_ff_03,Fall,874,883,1
DS2_ff_03,Fall,876,885,1
DS2_ff_03,Fall,878,887,1
DS2_ff_03,ADL,916,925,0
DS2_ff_03,ADL,972,981,0
DS2_ff_03,ADL,1048,1057,0
DS2_ff_03,Fall,1102,1111,1
DS2_ff_03,Fall,1104,1113,1
DS2_ff_03,Fall,1106,1115,1
DS2_ff_03,Fall,1108,1117,1
DS2_ff_03,Fall,1110,1119,1
DS2_ff_03,Fall,1112,1121,1
DS2_ff_03,Fall,1114,1123,1
DS2_ff_03,Fall,1116,1125,1
DS2_ff_03,Fall,1118,1127,1
DS2_ff_03,Fall,1120,1129,1
DS2_ff_03,Fall,1122,1131,1
DS2_ff_03,Fall,1124,1133,1
DS2_ff_03,Fall,1126,1135,1
DS2_ff_03,Fall,1128,1137,1
DS2_ff_03,Fall,1130,1139,1
DS2_ff_03,ADL,1134,1143,0
DS2_ff_03,ADL,1162,1171,0
DS2_ff_03,ADL,1202,1211,0
DS2_ff_03,ADL,1214,1223,0
DS2_ff_03,ADL,1268,1277,0
DS2_ff_03,ADL,1330,1339,0
DS2_ff_03,ADL,1338,1347,0
DS2_ff_03,ADL,1364,1373,0
DS2_ff_03,Fall,1388,1397,1
DS2_ff_03,Fall,1390,1399,1
DS2_ff_03,Fall,1392,1401,1
DS2_ff_03,Fall,1394,1403,1
DS2_ff_03,Fall,1396,1405,1
DS2_ff_03,Fall,1398,1407,1
DS2_ff_03,Fall,1400,1409,1
DS2_ff_03,Fall,1402,1411,1
DS2_ff_03,Fall,1404,1413,1
DS2_ff_03,Fall,1406,1415,1
DS2_ff_03,Fall,1408,1417,1
DS2_ff_03,Fall,1410,1419,1
DS2_ff_03,Fall,1412,1421,1
DS2_ff_03,Fall,1414,1423,1
DS2_ff_03,Fall,1416,1425,1
DS2_ff_03,ADL,1428,1437,0
DS2_ff_03,ADL,1474,1483,0
DS2_ff_03,ADL,1484,1493,0
DS2_ff_03,ADL,1514,1523,0
DS2_ff_03,ADL,1560,1569,0
DS2_ff_03,ADL,1630,1639,0
DS2_ff_03,ADL,1638,1647,0
DS2_ff_03,ADL,1684,1693,0
DS2_ff_03,ADL,1722,1731,0
DS2_ff_03,ADL,1730,1739,0
DS2_j_01,ADL,136,145,0
DS2_j_01,ADL,150,159,0
DS2_j_01,ADL,184,193,0
DS2_j_01,ADL,226,235,0
DS2_j_01,ADL,264,273,0
DS2_j_01,ADL,268,277,0
DS2_j_01,ADL,348,357,0
DS2_j_01,ADL,362,371,0
DS2_j_01,ADL,370,379,0
DS2_j_01,ADL,434,443,0
DS2_j_01,ADL,524,533,0
DS2_j_01,ADL,670,679,0
DS2_j_01,ADL,752,761,0
DS2_j_01,ADL,760,769,0
DS2_j_01,ADL,800,809,0
DS2_j_01,ADL,806,815,0
DS2_j_01,ADL,822,831,0
DS2_j_01,ADL,898,907,0
DS2_j_01,ADL,926,935,0
DS2_j_01,ADL,928,937,0
DS2_j_01,ADL,1024,1033,0
DS2_j_01,ADL,1068,1077,0
DS2_j_01,ADL,1112,1121,0
DS2_j_01,ADL,1144,1153,0
DS2_j_01,ADL,1166,1175,0
DS2_j_01,ADL,1312,1321,0
DS2_j_01,ADL,1370,1379,0
DS2_j_01,ADL,1388,1397,0
DS2_j_01,ADL,1416,1425,0
DS2_j_01,ADL,1630,1639,0
DS2_j_01,ADL,1636,1645,0
DS2_j_01,ADL,1672,1681,0
DS2_j_01,ADL,1744,1753,0
DS2_j_01,ADL,1824,1833,0
DS2_j_01,ADL,1832,1841,0
DS2_j_01,ADL,1890,1899,0
DS2_j_01,ADL,1916,1925,0
DS2_j_01,ADL,2010,2019,0
DS2_j_01,ADL,2066,2075,0
DS2_j_01,ADL,2092,2101,0
DS2_j_01,ADL,2138,2147,0
DS2_j_01,ADL,2152,2161,0
DS2_j_01,ADL,2204,2213,0
DS2_j_01,ADL,2268,2277,0
DS2_j_01,ADL,2354,2363,0
DS2_j_01,ADL,2414,2423,0
DS2_j_01,ADL,2426,2435,0
DS2_j_01,ADL,2438,2447,0
DS2_j_01,ADL,2548,2557,0
DS2_j_01,ADL,2628,2637,0
DS2_j_01,ADL,2898,2907,0
DS2_j_01,ADL,2926,2935,0
DS2_j_01,ADL,3034,3043,0
DS2_j_01,ADL,3044,3053,0
DS2_j_01,ADL,3128,3137,0
DS2_j_01,ADL,3136,3145,0
DS2_j_01,ADL,3290,3299,0
DS2_j_01,ADL,3310,3319,0
DS2_j_01,ADL,3312,3321,0
DS2_j_01,ADL,3470,3479,0
DS2_j_01,ADL,3534,3543,0
DS2_j_01,ADL,3560,3569,0
DS2_j_01,ADL,3578,3587,0
DS2_j_01,ADL,3620,3629,0
DS2_j_02,ADL,182,191,0
DS2_j_02,ADL,230,239,0
DS2_j_02,ADL,298,307,0
DS2_j_02,ADL,350,359,0
DS2_j_02,ADL,542,551,0
DS2_j_02,ADL,558,567,0
DS2_j_02,ADL,648,657,0
DS2_j_02,ADL,802,811,0
DS2_j_02,ADL,804,813,0
DS2_j_02,ADL,840,849,0
DS2_j_02,ADL,858,867,0
DS2_j_02,ADL,912,921,0
DS2_j_02,ADL,966,975,0
DS2_j_02,ADL,1002,1011,0
DS2_j_02,ADL,1008,1017,0
DS2_j_02,ADL,1168,1177,0
DS2_j_02,ADL,1204,1213,0
DS2_j_02,ADL,1342,1351,0
DS2_j_02,ADL,1366,1375,0
DS2_j_02,ADL,1376,1385,0
DS2_j_02,ADL,1452,1461,0
DS2_j_02,ADL,1556,1565,0
DS2_j_02,ADL,1624,1633,0
DS2_j_02,ADL,1628,1637,0
DS2_j_02,ADL,1630,1639,0
DS2_j_02,ADL,1720,1729,0
DS2_j_02,ADL,1766,1775,0
DS2_j_02,ADL,1774,1783,0
DS2_j_02,ADL,1784,1793,0
DS2_j_02,ADL,1804,1813,0
DS2_j_02,ADL,1866,1875,0
DS2_j_02,ADL,1878,1887,0
DS2_j_03,ADL,18,27,0
DS2_j_03,ADL,108,117,0
DS2_j_03,ADL,164,173,0
DS2_j_03,ADL,202,211,0
DS2_j_03,ADL,294,303,0
DS2_j_03,ADL,306,315,0
DS2_j_03,ADL,388,397,0
DS2_j_03,ADL,450,459,0
DS2_j_03,ADL,464,473,0
DS2_j_03,ADL,504,513,0
DS2_j_03,ADL,532,541,0
DS2_j_03,ADL,708,717,0
DS2_j_03,ADL,806,815,0
DS2_j_03,ADL,836,845,0
DS2_j_03,ADL,914,923,0
DS2_j_03,ADL,918,927,0
DS2_j_03,ADL,938,947,0
DS2_j_03,ADL,954,963,0
DS2_j_03,ADL,1166,1175,0
DS2_j_03,ADL,1228,1237,0
DS2_j_03,ADL,1242,1251,0
DS2_j_03,ADL,1338,1347,0
DS2_j_03,ADL,1342,1351,0
DS2_j_03,ADL,1392,1401,0
DS2_j_03,ADL,1436,1445,0
DS2_j_03,ADL,1448,1457,0
DS2_j_03,ADL,1514,1523,0
DS2_j_03,ADL,1648,1657,0
DS2_j_03,ADL,1650,1659,0
DS2_j_03,ADL,1700,1709,0
DS2_j_03,ADL,1712,1721,0
DS2_j_03,ADL,1716,1725,0
DS2_j_03,ADL,1770,1779,0
DS2_j_03,ADL,1950,1959,0
DS2_j_03,ADL,2004,2013,0
DS2_j_03,ADL,2030,2039,0
DS2_j_03,ADL,2126,2135,0
DS2_j_03,ADL,2134,2143,0
DS2_j_03,ADL,2166,2175,0
DS2_j_03,ADL,2232,2241,0
DS2_j_03,ADL,2284,2293,0
DS2_j_03,ADL,2318,2327,0
DS2_j_03,ADL,2326,2335,0
DS2_j_03,ADL,2336,2345,0
DS2_j_03,ADL,2422,2431,0
DS2_j_03,ADL,2432,2441,0
DS2_j_03,ADL,2444,2453,0
DS2_j_03,ADL,2554,2563,0
DS2_j_03,ADL,2598,2607,0
DS2_j_03,ADL,2624,2633,0
DS2_j_03,ADL,2674,2683,0
DS2_j_03,ADL,2720,2729,0
DS2_j_03,ADL,2728,2737,0
DS2_j_03,ADL,2730,2739,0
DS2_j_03,ADL,2834,2843,0
DS2_j_03,ADL,2870,2879,0
DS2_j_03,ADL,2918,2927,0
DS2_j_03,ADL,3000,3009,0
DS2_j_03,ADL,3054,3063,0
DS2_j_03,ADL,3116,3125,0
DS2_j_03,ADL,3128,3137,0
DS2_j_03,ADL,3204,3213,0
DS2_j_03,ADL,3218,3227,0
DS2_j_03,ADL,3370,3379,0
DS2_j_03,ADL,3556,3565,0
DS2_lf_01,ADL,6,15,0
DS2_lf_01,ADL,32,41,0
DS2_lf_01,ADL,36,45,0
DS2_lf_01,Fall,122,131,1
DS2_lf_01,Fall,124,133,1
DS2_lf_01,Fall,126,135,1
DS2_lf_01,Fall,128,137,1
DS2_lf_01,Fall,130,139,1
DS2_lf_01,Fall,132,141,1
DS2_lf_01,Fall,134,143,1
DS2_lf_01,Fall,136,145,1
DS2_lf_01,Fall,138,147,1
DS2_lf_01,Fall,140,149,1
DS2_lf_01,Fall,142,151,1
DS2_lf_01,Fall,144,153,1
DS2_lf_01,Fall,146,155,1
DS2_lf_01,Fall,148,157,1
DS2_lf_01,Fall,150,159,1
DS2_lf_01,ADL,160,169,0
DS2_lf_01,ADL,180,189,0
DS2_lf_01,ADL,204,213,0
DS2_lf_01,ADL,246,255,0
DS2_lf_01,Fall,336,345,1
DS2_lf_01,Fall,338,347,1
DS2_lf_01,Fall,340,349,1
DS2_lf_01,Fall,342,351,1
DS2_lf_01,Fall,344,353,1
DS2_lf_01,Fall,346,355,1
DS2_lf_01,Fall,348,357,1
DS2_lf_01,Fall,350,359,1
DS2_lf_01,Fall,352,361,1
DS2_lf_01,Fall,354,363,1
DS2_lf_01,Fall,356,365,1
DS2_lf_01,Fall,358,367,1
DS2_lf_01,Fall,360,369,1
DS2_lf_01,Fall,362,371,1
DS2_lf_01,Fall,364,373,1
DS2_lf_01,ADL,408,417,0
DS2_lf_01,ADL,478,487,0
DS2_lf_01,ADL,530,539,0
DS2_lf_01,Fall,564,573,1
DS2_lf_01,Fall,566,575,1
DS2_lf_01,Fall,568,577,1
DS2_lf_01,Fall,570,579,1
DS2_lf_01,Fall,572,581,1
DS2_lf_01,Fall,574,583,1
DS2_lf_01,Fall,576,585,1
DS2_lf_01,Fall,578,587,1
DS2_lf_01,Fall,580,589,1
DS2_lf_01,Fall,582,591,1
DS2_lf_01,Fall,584,593,1
DS2_lf_01,Fall,586,595,1
DS2_lf_01,Fall,588,597,1
DS2_lf_01,Fall,590,599,1
DS2_lf_01,Fall,592,601,1
DS2_lf_01,ADL,640,649,0
DS2_lf_01,ADL,654,663,0
DS2_lf_01,ADL,686,695,0
DS2_lf_01,ADL,692,701,0
DS2_lf_01,ADL,700,709,0
DS2_lf_01,ADL,710,719,0
DS2_lf_01,ADL,716,725,0
DS2_lf_01,Fall,792,801,1
DS2_lf_01,Fall,794,803,1
DS2_lf_01,Fall,796,805,1
DS2_lf_01,Fall,798,807,1
DS2_lf_01,Fall,800,809,1
DS2_lf_01,Fall,802,811,1
DS2_lf_01,Fall,804,813,1
DS2_lf_01,Fall,806,815,1
DS2_lf_01,Fall,808,817,1
DS2_lf_01,Fall,810,819,1
DS2_lf_01,Fall,812,821,1
DS2_lf_01,Fall,814,823,1
DS2_lf_01,Fall,816,825,1
DS2_lf_01,Fall,818,827,1
DS2_lf_01,Fall,820,829,1
DS2_lf_01,ADL,884,893,0
DS2_lf_01,ADL,954,963,0
DS2_lf_01,ADL,1030,1039,0
DS2_lf_01,Fall,1032,1041,1
DS2_lf_01,Fall,1034,1043,1
DS2_lf_01,Fall,1036,1045,1
DS2_lf_01,Fall,1038,1047,1
DS2_lf_01,Fall,1040,1049,1
DS2_lf_01,Fall,1042,1051,1
DS2_lf_01,Fall,1044,1053,1
DS2_lf_01,Fall,1046,1055,1
DS2_lf_01,Fall,1048,1057,1
DS2_lf_01,Fall,1050,1059,1
DS2_lf_01,Fall,1052,1061,1
DS2_lf_01,Fall,1054,1063,1
DS2_lf_01,Fall,1056,1065,1
DS2_lf_01,Fall,1058,1067,1
DS2_lf_01,Fall,1060,1069,1
DS2_lf_01,ADL,1086,1095,0
DS2_lf_01,ADL,1184,1193,0
DS2_lf_02,Fall,146,155,1
DS2_lf_02,Fall,148,157,1
DS2_lf_02,Fall,150,159,1
DS2_lf_02,Fall,152,161,1
DS2_lf_02,Fall,154,163,1
DS2_lf_02,Fall,156,165,1
DS2_lf_02,Fall,158,167,1
DS2_lf_02,Fall,160,169,1
DS2_lf_02,Fall,162,171,1
DS2_lf_02,Fall,164,173,1
DS2_lf_02,Fall,166,175,1
DS2_lf_02,Fall,168,177,1
DS2_lf_02,Fall,170,179,1
DS2_lf_02,Fall,172,181,1
DS2_lf_02,Fall,174,183,1
DS2_lf_02,ADL,212,221,0
DS2_lf_02,ADL,342,351,0
DS2_lf_02,ADL,358,367,0
DS2_lf_02,Fall,390,399,1
DS2_lf_02,Fall,392,401,1
DS2_lf_02,Fall,394,403,1
DS2_lf_02,Fall,396,405,1
DS2_lf_02,Fall,398,407,1
DS2_lf_02,Fall,400,409,1
DS2_lf_02,Fall,402,411,1
DS2_lf_02,Fall,404,413,1
DS2_lf_02,Fall,406,415,1
DS2_lf_02,Fall,408,417,1
DS2_lf_02,Fall,410,419,1
DS2_lf_02,Fall,412,421,1
DS2_lf_02,Fall,414,423,1
DS2_lf_02,Fall,416,425,1
DS2_lf_02,Fall,418,427,1
DS2_lf_02,ADL,440,449,0
DS2_lf_02,ADL,526,535,0
DS2_lf_02,ADL,542,551,0
DS2_lf_02,Fall,658,667,1
DS2_lf_02,Fall,660,669,1
DS2_lf_02,Fall,662,671,1
DS2_lf_02,Fall,664,673,1
DS2_lf_02,Fall,666,675,1
DS2_lf_02,Fall,668,677,1
DS2_lf_02,Fall,670,679,1
DS2_lf_02,Fall,672,681,1
DS2_lf_02,Fall,674,683,1
DS2_lf_02,Fall,676,685,1
DS2_lf_02,Fall,678,687,1
DS2_lf_02,Fall,680,689,1
DS2_lf_02,Fall,682,691,1
DS2_lf_02,Fall,684,693,1
DS2_lf_02,Fall,686,695,1
DS2_lf_02,ADL,900,909,0
DS2_lf_02,Fall,934,943,1
DS2_lf_02,Fall,936,945,1
DS2_lf_02,Fall,938,947,1
DS2_lf_02,Fall,940,949,1
DS2_lf_02,Fall,942,951,1
DS2_lf_02,Fall,944,953,1
DS2_lf_02,Fall,946,955,1
DS2_lf_02,Fall,948,957,1
DS2_lf_02,Fall,950,959,1
DS2_lf_02,Fall,952,961,1
DS2_lf_02,Fall,954,963,1
DS2_lf_02,Fall,956,965,1
DS2_lf_02,Fall,958,967,1
DS2_lf_02,Fall,960,969,1
DS2_lf_02,Fall,962,971,1
DS2_lf_02,ADL,984,993,0
DS2_lf_02,ADL,1012,1021,0
DS2_lf_02,ADL,1032,1041,0
DS2_lf_02,ADL,1066,1075,0
DS2_lf_02,ADL,1116,1125,0
DS2_lf_02,ADL,1166,1175,0
DS2_lf_02,ADL,1184,1193,0
DS2_lf_02,Fall,1218,1227,1
DS2_lf_02,Fall,1220,1229,1
DS2_lf_02,Fall,1222,1231,1
DS2_lf_02,Fall,1224,1233,1
DS2_lf_02,Fall,1226,1235,1
DS2_lf_02,Fall,1228,1237,1
DS2_lf_02,Fall,1230,1239,1
DS2_lf_02,Fall,1232,1241,1
DS2_lf_02,Fall,1234,1243,1
DS2_lf_02,Fall,1236,1245,1
DS2_lf_02,Fall,1238,1247,1
DS2_lf_02,Fall,1240,1249,1
DS2_lf_02,Fall,1242,1251,1
DS2_lf_02,Fall,1244,1253,1
DS2_lf_02,Fall,1246,1255,1
DS2_lf_02,ADL,1312,1321,0
DS2_lf_02,ADL,1330,1339,0
DS2_lf_02,ADL,1408,1417,0
